product_id,ventas_totales,clientes_unicos,code,desc,cls,avg_semanal
4471,15.0,5,1734IR2,POINT I/O 2 Point RTD Input Module,B,0.6
4443,15.0,3,1734232ASC,POINT I/O RS-232 ASCII Interface,C,0.6
562127,15.0,2,5034IB8SXT,,C,0.6
133509,15.0,2,1492PG3,"1492-P PUSH-IN TERMINAL BLOCKS , 2.5 MM² (AWG 28 - AWG 12) , NOT APPLICABLE , GROUNDING BLOCK , SINGLE LEVEL ,1 POINT ON EACH SIDE PER CIRCUIT",C,0.6
15740,15.0,4,871TMB8N18H2,Metal Face Inductive Sensor,C,0.6
69585,15.0,9,MAS0806030R5,WallMount IP66 1Dr Enc w Pnl,B,0.6
4483,15.0,4,1734OB4E,POINT I/O 4 Point Digital Output Module,C,0.6
4611,15.0,9,1756A4,ControlLogix 4 Slots Chassis,B,0.6
60925,15.0,1,42AFE1EZB1F4,PHOTOELECTRIC SENSORS,D,0.6
424863,15.0,2,M4-48-417,ALTA,C,0.6
5411,15.0,8,194EA3217536N,32 A 194E Load switch,B,0.6
60171,15.0,4,800TFXNQ10RA7,30mm Push-Pull Device 800T PB,C,0.6
447987,15.0,13,1783USP16T,A,B,0.6
17066,15.0,5,A10086CH,"Bisagra continua con abrazaderas, tipo 12",B,0.6
6505,15.0,2,2090CPWM7DF14AF09,MP-Series 9m Length Power Cable,C,0.6
1290,15.0,1,10400300,H-BE 24 SF MALE INSERT W. CLAMP SPRING,D,0.6
1291,15.0,1,10400500,H-BE 24 SF 25-48 MALE INSERT,D,0.6
443523,15.0,1,2CCA880117R0001,,D,0.6
13282,15.0,5,800H2HA4R,30mm Push Button Station 800H PB,B,0.6
443689,15.0,4,M109SC09S,,C,0.6
11846,15.0,6,700HC24A1,120V 50/60Hz GP Ice Cube Relay,B,0.6
31663,15.0,5,M61-R4310,Cintas de impresión R4310 para BMP61 M611,C,0.6
14012,15.0,1,800TJ91,30mm Selector Switch 800T PB,D,0.6
561483,15.0,1,SDPL-BLK-38PL-KD,,D,0.6
1359,15.0,1,104C37D22,IEC 37 A Reversing Contactor,D,0.6
9550,15.0,8,440NA32019,Sipha Replacement Actuator,B,0.6
18522,15.0,2,ABV3024T571CQV43KQW,LUMINARIO ABV3 24000 LUMENES LENTE TRANSPARENTE 120°,C,0.6
13092,15.0,4,800FPLE3,22mm Momentary Push Button 800F PB,C,0.6
51817,15.0,1,56RFTG50MOM,RFID Tag,D,0.6
7096,15.0,1,2170465,ETHERLINE Cat. 6A P,D,0.6
15884,15.0,4,872CD5NP18D4,18 mm Barrel Inductive Prox Sensor,C,0.6
36713,15.0,1,SBYMC3-1/0,CABLE AA-8030 TIPO MC 600 V 3C 1/0 AWG + 1C 4 AWG STABILOY®,D,0.6
13620,15.0,2,800T24HR2KB6AX,30mm Selector Switch 800T PB,D,0.6
2951,15.0,2,1492EAHJ35,"IEC End Anchor, 12.2 x 56 x 63mm",C,0.6
31543,15.0,3,M21-1500-427,Cartucho | Etiquetas de vinilo autolaminable para cables y alambre - Serie BMP21 PLUS,C,0.6
26879,15.0,6,FO-TPAK,Suspensión del medidor magnético Fluke TPAK ToolPak ,B,0.6
4033,15.0,2,1585ADD4JD,"Ethernet Media, Quick Disconnect",C,0.6
4770,15.0,11,1762IQ16,MicroLogix 16 Point Digital Input Module,B,0.6
452935,15.0,2,M78016.,,C,0.6
24121,15.0,1,EK6EC61012T,"MTS. TUBO LICUATITE 1/2"" TRAMO",D,0.6
14005,15.0,4,800TJ5,30mm Selector Switch 800T PB,C,0.6
11577,15.0,3,65329,OVERSIZED BREAKER LOCKOUT,C,0.6
421325,15.0,2,HCX-L24-850MV-DA-CA,"LUMINARIO TIPO PROYECTOR CON MODULOS DE LED DIRIGIBLES, CONSUMO 150 W, IP65, IRC 80, DRIVER ESPECIAL PARA BRINDAR 10 AÑOS DE GARANTÍA 120-277 VCA. MARCA SUPRA",C,0.6
390916,15.0,1,140MTCW454,Compact Busbar,D,0.6
434864,15.0,1,6271605B,A,D,0.6
13643,14.000000000000002,4,800TA1,30mm Momentary Push Button 800T PB,C,0.6
2929,14.000000000000002,1,1492D1C030,MCB Supplementary Protector 3 A,D,0.6
3121,14.000000000000002,3,1492J3W,2.5 square mm Standard Terminal Block,C,0.6
137733,14.000000000000002,1,1756IF16IH,ControlLogix 16 Point Analog Input HART,D,0.6
136653,14.000000000000002,2,1585JM8CBJM15,RJ45 Ethernet Media,C,0.6
60937,14.000000000000002,1,440SMF8D,GUARDLINK ENABLED TAP 8 PIN EMSS,D,0.6
14454,14.000000000000002,2,802BSSAR1XSX,Compact Limit Switch,C,0.6
53249,14.000000000000002,1,700HN264,14 Blade CoilContt Seperation Socket,D,0.6
178209,14.000000000000002,1,700HN266,700-HF34 Relay Socket HN139264 Clip,D,0.6
1982,14.0,2,139796,30MM CLEAR PUSH BUTTON LO W/ STD COVER,C,0.6
1866,14.0,8,13213R4B,1321 Power Component 4 A Line Reactor,B,0.6
560442,14.0,2,S-15757,,C,0.6
16263,14.0,4,889DR4EC5,889 DC Micro Cable,C,0.6
132062,14.0,1,1492LD2C,IEC Term Blck 3.5x75x43mm Spr Clp,D,0.6
27756,14.0,1,GCTHW8NC,Cable Thw-Ls 600v Cal. 8 Negro Mca. General Cable,D,0.6
16570,14.0,3,92109,Reflectors for Photo Sensor,C,0.6
15253,14.0,4,855E24TL4,Light Module 50 mm Stack Light,C,0.6
563530,14.0,2,P1C-MOD-RELÉ-25-669,,C,0.6
9467,14.0,2,440KE33030,Guardmaster Elf Tongue Interlock,C,0.6
1741,14.0,6,1204TFB2,Reflective Wave Terminator,B,0.6
11706,14.0,5,700CF220D,Industrial Relay,B,0.6
3521,14.0,4,1492SPM1D100,MCB Supplementary Protector 10 A,C,0.6
412588,14.0,2,R2HM7S.,OPTIM-1F-20-480 con itm,C,0.6
4693,14.0,8,1756L83E,ControlLogix 10MB controller,B,0.6
10701,14.0,8,5069IA16,Compact 5000 AC Input Module,B,0.6
4465,14.0,9,1734IE2V,POINT I/O 2 Point Analog Input Module,B,0.6
3727,14.0,4,1494UHM1,1494U 30A-200A Metal Handle,C,0.6
15254,14.0,3,855E24TL5,Light Module 50 mm Stack Light,C,0.6
563531,14.0,2,P1C-SER-25-669,,C,0.6
5422,14.0,7,194EAP11,194E 1 NO-1 NC Auxiliary Contact Block,B,0.6
1007,14.0,2,100FSD250,100C 250V DC Diode Surge Suppressor,D,0.6
50276,14.0,1,ELECTROLITO4,ELECTROLITO MEJORADOR ALTAMENTE CONDUCTIVO EN PRESENTACION DE 1 GALON,D,0.6
21762,14.0,1,ELT75,"CONECTOR RECTO LIQUID- TIGHT EN ZINC DE ¾""",D,0.6
562712,14.0,2,SLED-930-XT-200-L30-60G-750MV-SP,,C,0.6
210938,14.0,3,889DF8NBDM10,889 DC Micro Cable,C,0.6
35851,14.0,6,R13851.,"computer Smart III 6, Regulador energía reactiva trifásico. Regulación,medida y control de fugas",B,0.6
5062,14.0,7,1794ACN15,Flex ControlNet Adapter,B,0.6
2676,14.0,3,1489M2C150,UL489 15 A Miniature Circuit Breaker,C,0.6
13686,14.0,8,800TB6A,30mm Momentary Push Button 800T PB,B,0.6
13955,14.0,3,800TH48A,30mm Selector Switch 800T PB,C,0.6
13690,14.0,7,800TB6D2,30mm Momentary Push Button 800T PB,B,0.6
10718,14.0,11,5069OF4,Compact 5000 Analog Output Module,B,0.6
14270,14.0,4,800TQTH2G,30mm Pilot Light 800T PB,C,0.6
26854,14.0,7,FO-TL175,Cables de prueba Fluke TL175 TwistGuard ,B,0.6
429218,14.0,11,INC-1783CMS10DN,,B,0.6
454438,14.0,2,5034AENTRXT,,C,0.6
2704,14.0,1,1489M3C150,UL489 15 A Miniature Circuit Breaker,D,0.6
2703,14.0,4,1489M3C100,UL489 10 A Miniature Circuit Breaker,C,0.6
7575,14.0,8,25BD2P3N114,PowerFlex 525 0.75kW (1Hp) AC Drive,B,0.6
12867,14.0,5,800FMLF4,22mm Momentary Push Button 800F PB,B,0.6
15651,14.0,1,871CA2N12R3,Miniature Small Barrel Inductive Sensor,D,0.6
39343,14.0,3,TE162024011,200 Watt 24 V TEC w SS Shroud,C,0.6
12119,14.0,2,700SH10JZ24,3...32V DC Hockey Puck Solid State Relay,C,0.6
2072,13.000000000000002,3,140GGEA1R1J,140G Circuit-Breaker Accessory AX/AL,C,0.5
12157,13.000000000000002,1,700TBR24X,Term Block Style 24V  1 Pole Gold Relays,D,0.5
134513,13.000000000000002,1,1497BBASX3NM,Control Circuit Transformer,D,0.5
3610,13.000000000000002,2,1492SPM3C630,MCB Supplementary Protector 63 A,C,0.5
2196,13.0,6,140GJ6F3D25,140G 250A J Frame Molded Case Ckt-Bkr,B,0.5
8946,13.0,2,42EFB1JBBEF4,RightSight Photosensor,C,0.5
13719,13.0,4,800TCN374,Universal LED Module,C,0.5
436410,13.0,1,BP5125A01SP,,D,0.5
39803,13.0,4,TPAK,Kit Para Colgar Multimetros,C,0.5
421119,13.0,2,M4C-500-584-YL,APOYO CON ALTA,C,0.5
45016,13.0,3,847TDN2CRD01000,Incremental Encoder,C,0.5
1083,13.0,7,100SB10,Auxiliary Contact,B,0.5
391201,13.0,2,WD22PURZ,WD22PURZ - DD INTERNO WD PURPLE 3.5 2TB SATA3 6GB/S 256MB 24X7 PARA DVR Y NVR DE 1-8 BAHIAS Y 1-64 CAMARAS,C,0.5
16346,13.0,2,889PF4AB5,889 Pico Cable,C,0.5
15307,13.0,5,855HBA10AD,Industrial Horn 115V AC Industrial Horn,C,0.5
425208,13.0,4,R281AH.,"BATERÍA DE CONDENSADORES AUTOMÁTICA DE 130 KVAR A 4,16 KV, 60 HZ, COMPOSICIÓN 1X130 KVAR, PARA INSTALACIÓN EN INTERIOR,_x000D_
AUTOPORTANTE, GRADO DE PROTECCIÓN IP43.",C,0.5
64979,13.0,2,1734CTMK,POINT I/O Current Terminal Module-K,C,0.5
563338,13.0,2,WEI9025900000,,C,0.5
411827,13.0,5,FLUKETC01A9HZ,ALTA,B,0.5
525177,13.0,1,F1U47B2CNNNVGN,,D,0.5
410902,13.0,2,HBL7420,SEALED LEAD ACID BATTER 6VDC 3.4A/90M 7-7.2 HA MARCA HUBBELL,C,0.5
7120,13.0,11,2198D020ERS3,Kinetix 5700 Dual Axis Inverter,B,0.5
7122,13.0,3,2198D057ERS3,Kinetix 5700 Dual Axis Inverter,C,0.5
444464,13.0,1,PLSRNRepair+Spend_324825,Contrato Anual de Reparaciones Repair + Spend 324825 ,D,0.5
9493,13.0,7,440KT11110,Guardmaster Trojan 5 Tongue Interlock,B,0.5
53900,13.0,2,5094SAJMPRQTY10,5094 SA POWER JUMPER SCREW - PACK OF 10,C,0.5
14238,13.0,6,800TQBH2A,30mm Momentary Push Button 800T PB,B,0.5
13632,13.0,5,800T2TZ,30mm Push Button Enclosure 800T PB,B,0.5
7568,13.0,10,25BD030N104,PowerFlex 525 15kW (20Hp) AC Drive,B,0.5
31666,13.0,5,M61-R6010,Cinta de impresión libre de halógenos R6000 Serie BMP61 M611,C,0.5
396877,13.0,2,F1UN7B2EDENVGN,alta,C,0.5
4899,13.0,10,1769OF8C,CompactLogix 8 Pt A/O Current Module,B,0.5
12853,13.0,4,800FMLE3,22mm Momentary Push Button 800F PB,C,0.5
10699,13.0,8,5069FPD,Compact 5000 Field Potential Distributor,B,0.5
383693,13.0,4,2198C4020ERS,ME PODRIAS APOYAR EN DARLO DE ALTA ,C,0.5
222246,13.0,8,ASR0606030,WallMt IP66 1Dr SS Enc w Pnl,B,0.5
289851,13.0,1,HBXHL,HIGH BAY HOOK AND LOOP,D,0.5
2622,13.0,3,1489AMCL306,MCB Bus Bar Accessory 3 phase,C,0.5
29909,13.0,2,3900151,"CABLE DE COBRE DESNUDO CAL.6, MCA. KOBREX",C,0.5
7162,13.0,5,2198TCON24VDCIN36,Kinetix 5500/5700 DC Input Connector,B,0.5
4613,13.0,9,1756A7,ControlLogix 7 Slots Chassis,B,0.5
812,13.0,6,100C30EJ10,IEC 30 A Contactor,B,0.5
12676,13.0,3,800F1YM3,22mm Enclosure 800F PB,C,0.5
9401,13.0,2,440GT27124,Guardmaster TLS-GD2 Guardlock Switch,C,0.5
420766,13.0,2,M4C-125-342,ALTA,C,0.5
15630,13.0,3,871ATS4DM,Accessories,C,0.5
16237,13.0,2,889DF8NBDM5,889 DC Micro Cable,C,0.5
16373,13.0,4,889RR3AEA10,889 AC Micro Cable,C,0.5
9636,13.0,7,440NZ21W1PB,Guardmaster 440N Non Contact Switch,B,0.5
131446,13.0,2,1492CJP42,IEC Terminal Block Center Jumper 2-Pole,C,0.5
56968,13.0,1,HEU7MC2EDNWNGN,"VIGILANT HIGH BAY, MEDIUM, 26250_x000D_
LUMENS, 186 WATTS, 100 - 277 VAC, COOL_x000D_
WHITE 5000K, GLASS - CLEAR, GRAY, 10' [3_x000D_
METER] POWER CABLE, DIMMING (0-10V),_x000D_
[UL 1598/A]",D,0.5
3738,13.0,5,1494UNO,1494U  10A N.O. Auxiliary Contact,B,0.5
17117,13.0,6,A12P10,"Panel, J Box / 10.75x8.88",B,0.5
50554,13.0,3,C-37 CG,"Condulet® Caja Registro Ovalada Serie 7  Forma""C"" en aluminio libre de cobre con pintura gris epóxica electroestática,  Entrada 1"" NPT,  con tapa de acero galvanizado y empaque integrado. Aplicación i",C,0.5
13194,13.0,4,800FPP7,22mm Pilot Light 800F PB,C,0.5
25929,12.000000000000002,1,FDOATDR30,ATDR30 CLASE CC DE 600V. MCA: FERRAZ SHAWMUT,D,0.5
26547,12.000000000000002,2,FNM-20,"Fusible Suplementario 13/32"" X 1-1/2"" Doble Elemento Acción Retardada 32Vca",C,0.5
453340,12.000000000000002,2,1SCA022661R8760,,C,0.5
453346,12.000000000000002,1,1SCA022661R9310,,D,0.5
4743,12.000000000000002,1,1756TBS6H,ControlLogix 36 Pin Spring TRM Block,D,0.5
42251,12.000000000000002,1,440KT11384,Guardmaster Trojan T15 Tongue Interlock,D,0.5
4177,12.000000000000002,2,1585JM8TGJM2,RJ45 Ethernet Media,C,0.5
47908,12.000000000000002,1,1492CABLE025TBCH,Digital Cable Connection Products,D,0.5
26847,12.000000000000002,4,FO-T51000USA,Probador Electrico,C,0.5
31252,12.000000000000002,1,LPJ-50SP,Fusible Clase J Doble Elemento Acción Retardada 600Vca/300Vcd,D,0.5
44077,12.000000000000002,1,HED4MC2ANNWNGN,"SAFESITE HIGH BAY, MEDIUM, 10750 LUMENS, 80 WATTS, 100 - 277 VAC, COOL WHITE 5000K, POLYCARBONATE - CLEAR, GRAY, 10' [3 METER] POWER CABLE, [UL 844 CLASS I DIV. 2] UL 844 CID2, CII, CIII",D,0.5
11773,12.000000000000002,1,700HA32A12,GP Tube Base Relay,D,0.5
283011,12.000000000000002,1,FO-ISLS3,"Destornillador de punta plana aislado de 2,5 mm x 75 mm, 3/32x3 pulgadas, 1000 V",D,0.5
13261,12.000000000000002,2,800FX10V,22mm Contact Block 800F PB,C,0.5
3722,12.000000000000002,2,1494UFC100J,1494U 100A Class H/J 600V  Fuse Clip,C,0.5
4113,12.000000000000002,2,1585JM4TBJM10,RJ45 Ethernet Media,C,0.5
140596,12.000000000000002,1,1SBL137001R1310,AF09-30-10-13 100-250V50/60HZ-DC Contactor,D,0.5
45779,12.000000000000002,1,09700202622,"INSERTO MACHO 20 POLOS TIPO TORNILLO, STAF, HAN 16 A",D,0.5
31164,12.000000000000002,1,LP-CC-3,Fusible Clase CC Acción Retardada 600Vca,D,0.5
4506,12.000000000000002,1,1734TB3S,POINT I/O Terminal Base,D,0.5
131922,12.000000000000002,1,1492J4TW,TERMINAL BLOCK,D,0.5
1862,12.000000000000002,4,13213R35B,1321 Power Component 35 A Line Reactor,C,0.5
11931,12.0,3,700HLT1L1,GP Terminal Block Relay,C,0.5
